Level,ISO1_3C,Admin0
Province,GBR,United Kingdom
Province,GBR,United Kingdom
Province,GBR,United Kingdom
Province,GBR,United Kingdom
Province,GBR,United Kingdom
Province,GBR,United Kingdom
Province,GBR,United Kingdom
Province,GBR,United Kingdom
Territory,GBR,United Kingdom
Province,GBR,United Kingdom
Province,GBR,United Kingdom
Country,GRD,Grenada
Country,GEO,Georgia
Country,GHA,Ghana
Country,GMB,The Gambia
Country,GIN,Guinea
Country,GNQ,Equatorial Guinea
Country,GRC,Greece
Country,GTM,Guatemala
Country,GNB,Guinea-Bissau
Country,GUY,Guyana
Country,HND,Honduras
Country,HRV,Croatia
Country,HTI,Haiti
Country,HUN,Hungary
Country,IDN,Indonesia
Country,IRL,Ireland
Country,ISR,Israel
Cruise Ship,ISR,Israel
Country,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Province,IND,India
Country,IRQ,Iraq
Country,IRN,Iran
Country,ISL,Iceland
Country,ITA,Italy
NUTS1,ITA,Italy
NUTS2,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS2,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS2,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS2,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS1,ITA,Italy
NUTS2,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS2,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS2,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS2,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS2,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS2,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS1,ITA,Italy
NUTS2,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS2,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS1,ITA,Italy
NUTS2,ITA,Italy
NUTS3,ITA,Italy
NUTS2,ITA,Italy
NUTS3,ITA,Italy
NUTS2,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS2,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS2,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS1,ITA,Italy
NUTS2,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS2,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS2,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS2,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
NUTS3,ITA,Italy
Country,JAM,Jamaica
Country,JOR,Jordan
Country,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Province,JPN,Japan
Country,KEN,Kenya
Country,KGZ,Kyrgyzstan
Country,KHM,Cambodia
Country,COM,Comoros
Country,KNA,Saint Kitts and Nevis
Country,KOR,South Korea
Country,KWT,Kuwait
Country,KAZ,Kazakhstan
Country,LAO,Laos
Country,LBN,Lebanon
Country,LCA,Saint Lucia
Country,LIE,Liechtenstein
Country,LKA,Sri Lanka
Country,LBR,Liberia
Country,LSO,Lesotho
Country,LTU,Lithuania
Country,LUX,Luxembourg
Country,LVA,Latvia
Country,LBY,Libya
Country,MAR,Morocco
Country,MCO,Monaco
Country,MDA,Moldova
Country,MNE,Montenegro
Country,MDG,Madagascar
Country,MHL,Marshall Islands
Country,MKD,North Macedonia
Country,MLI,Mali
Country,MMR,Myanmar
Country,MNG,Mongolia
Country,MRT,Mauritania
Country,MLT,Malta
Country,MUS,Mauritius
Country,MDV,Maldives
Country,MWI,Malawi
Country,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Province,MEX,Mexico
Country,MYS,Malaysia
Country,MOZ,Mozambique
Country,NAM,Namibia
Country,NER,Niger
Country,NGA,Nigeria
Country,NIC,Nicaragua
Country,NLD,Netherlands
Province,NLD,Netherlands
Province,NLD,Netherlands
Province,NLD,Netherlands
Province,NLD,Netherlands
Province,NLD,Netherlands
Province,NLD,Netherlands
Province,NLD,Netherlands
Province,NLD,Netherlands
Province,NLD,Netherlands
Province,NLD,Netherlands
Province,NLD,Netherlands
Province,NLD,Netherlands
Province,NLD,Netherlands
Province,NLD,Netherlands
Province,NLD,Netherlands
Province,NLD,Netherlands
Province,NLD,Netherlands
Province,NLD,Netherlands
Country,NOR,Norway
Country,NPL,Nepal
Country,NZL,New Zealand
Country,OMN,Oman
Country,PAN,Panama
Country,PER,Peru
Province,PER,Peru
Province,PER,Peru
Province,PER,Peru
Province,PER,Peru
Province,PER,Peru
Province,PER,Peru
Province,PER,Peru
Province,PER,Peru
Province,PER,Peru
Province,PER,Peru
Province,PER,Peru
Province,PER,Peru
Province,PER,Peru
Province,PER,Peru
Province,PER,Peru
Province,PER,Peru
Province,PER,Peru
Province,PER,Peru
Province,PER,Peru
Province,PER,Peru
Province,PER,Peru
Province,PER,Peru
Province,PER,Peru
Province,PER,Peru
Province,PER,Peru
Province,PER,Peru
Country,PNG,Papua New Guinea
Country,PHL,Philippines
Country,PAK,Pakistan
Province,PAK,Pakistan
Province,PAK,Pakistan
Province,PAK,Pakistan
Province,PAK,Pakistan
Province,PAK,Pakistan
Province,PAK,Pakistan
Province,PAK,Pakistan
Country,POL,Poland
Country,PSE,Palestine
Country,PRT,Portugal
Country,PRY,Paraguay
Country,QAT,Qatar
Country,ROU,Romania
Country,SRB,Serbia
Country,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Province,RUS,Russia
Country,RWA,Rwanda
Country,SAU,Saudi Arabia
Country,SLB,Solomon Islands
Country,SYC,Seychelles
Country,SDN,Sudan
Country,SWE,Sweden
Province,SWE,Sweden
Province,SWE,Sweden
Province,SWE,Sweden
Province,SWE,Sweden
Province,SWE,Sweden
Province,SWE,Sweden
Province,SWE,Sweden
Province,SWE,Sweden
Province,SWE,Sweden
Province,SWE,Sweden
Province,SWE,Sweden
Province,SWE,Sweden
Province,SWE,Sweden
Province,SWE,Sweden
Province,SWE,Sweden
Province,SWE,Sweden
Province,SWE,Sweden
Province,SWE,Sweden
Province,SWE,Sweden
Province,SWE,Sweden
Province,SWE,Sweden
Country,SGP,Singapore
Country,SVN,Slovenia
Country,SVK,Slovakia
Country,SLE,Sierra Leone
Country,SMR,San Marino
Country,SEN,Senegal
Country,SOM,Somalia
Country,SUR,Suriname
Country,SSD,South Sudan
Country,STP,Sao Tome and Principe
Country,SLV,El Salvador
Country,SYR,Syria
Country,SWZ,Eswatini
Country,TCD,Chad
Country,TGO,Togo
Country,THA,Thailand
Country,TJK,Tajikistan
Country,TLS,East Timor
Country,TUN,Tunisia
Country,TUR,Turkey
Country,TTO,Trinidad and Tobago
Country,TWN,Taiwan
Country,TZA,Tanzania
Country,UKR,Ukraine
Province,UKR,Ukraine
Province,UKR,Ukraine
Province,UKR,Ukraine
Province,UKR,Ukraine
Province,UKR,Ukraine
Province,UKR,Ukraine
Province,UKR,Ukraine
Province,UKR,Ukraine
Province,UKR,Ukraine
Province,UKR,Ukraine
Province,UKR,Ukraine
Province,UKR,Ukraine
Province,UKR,Ukraine
Province,UKR,Ukraine
Province,UKR,Ukraine
Province,UKR,Ukraine
Province,UKR,Ukraine
Province,UKR,Ukraine
Province,UKR,Ukraine
Province,UKR,Ukraine
Province,UKR,Ukraine
Province,UKR,Ukraine
Province,UKR,Ukraine
Province,UKR,Ukraine
Province,UKR,Ukraine
Province,UKR,Ukraine
Province,UKR,Ukraine
Country,UGA,Uganda
Country,USA,United States
State,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
State,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
State,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
State,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
State,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
State,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
State,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
State,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
State,USA,United States
County,USA,United States
State,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
State,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
County,USA,United States
